variable2,variable3,variable8,variable9,variable10,variable11,variable14,variable15,variable17,classLabel,variable1_na,variable2_na,variable4_na,variable5_na,variable14_na,variable17_na,variable18_na,variable1_a,variable1_b,variable4_l,variable4_u,variable4_y,variable5_g,variable5_gg,variable5_p,variable13_g,variable13_p,variable13_s,variable18_f,variable18_t
21.25,0.00015,1.5,0,1,0,150.0,8,1500000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
34.17,0.000525,0.085,0,1,0,290.0,6,2900000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
47.75,0.0008,7.875,1,0,6,0.0,1260,0,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,0,1
44.33,0.0,2.5,1,1,0,0.0,0,0,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
39.5,0.000425,6.5,1,0,16,117.0,1210,1170000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
41.17,0.00065,0.5,1,0,3,145.0,0,1450000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
29.92,0.0001835,4.335,1,1,0,260.0,200,2600000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
23.17,0.0,0.0,0,1,0,-999.0,0,0,1,False,False,True,True,True,True,False,0,1,0,0,0,0,0,0,0,1,0,1,0
35.17,0.00025,4.5,1,0,7,150.0,1270,1500000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
19.17,0.0008585000000000001,0.75,1,0,7,96.0,0,960000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
52.5,0.00065,6.29,1,0,15,0.0,11202,0,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
39.92,0.000621,0.04,1,0,1,200.0,300,2000000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
21.33,0.00105,3.0,1,1,0,0.0,0,0,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
35.75,9.15e-05,0.75,1,0,4,0.0,1583,0,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,0,1
67.75,0.00055,13.0,1,0,1,0.0,0,0,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
32.67,0.0009,5.25,1,1,0,154.0,0,1540000,1,False,False,False,False,False,False,False,0,1,0,0,1,0,0,1,1,0,0,1,0
49.5,0.0007585,7.585,1,0,15,0.0,5000,0,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
21.0,0.0003,1.085,1,0,8,160.0,1,1600000,1,False,False,False,False,False,False,False,0,1,0,0,1,0,0,1,1,0,0,0,1
28.25,8.75e-05,0.96,1,0,3,396.0,0,3960000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
34.17,0.000154,1.54,1,0,1,520.0,50000,5200000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
31.92,0.000446,6.04,1,0,3,311.0,300,3110000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
29.5,4.6e-05,0.54,1,0,4,380.0,500,3800000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
23.17,0.0,0.085,1,1,0,0.0,0,0,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
18.08,3.75e-05,10.0,0,1,0,300.0,0,3000000,1,False,False,False,False,False,False,False,1,0,1,0,0,0,1,0,0,0,1,1,0
24.75,0.0003,1.835,1,0,19,0.0,500,0,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
20.83,0.0003,0.04,1,1,0,100.0,0,1000000,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,1,0
28.0,0.0002,4.165,1,0,2,181.0,0,1810000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
20.42,0.0001835,2.25,1,0,1,100.0,150,1000000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
28.67,0.0009335000000000001,5.665,1,0,6,381.0,168,3810000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
21.92,5.4000000000000005e-05,0.04,1,0,1,840.0,59,8400000,1,False,False,False,False,False,False,False,0,1,0,0,1,0,0,1,1,0,0,0,1
43.25,0.0003,6.0,1,0,11,80.0,0,800000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
20.42,0.0007,1.625,1,0,3,200.0,1391,2000000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
42.0,2.05e-05,5.125,1,1,0,400.0,0,4000000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
23.42,7.900000000000001e-05,1.5,1,0,2,80.0,400,800000,1,False,False,False,False,False,False,True,1,0,0,0,1,0,0,1,1,0,0,0,0
25.17,0.0002875,0.875,1,1,0,360.0,0,3600000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
24.83,0.000275,2.25,1,0,6,-999.0,600,0,1,False,False,False,False,True,True,True,0,1,0,1,0,1,0,0,1,0,0,0,0
24.5,0.001275,4.75,1,0,2,73.0,444,730000,1,True,False,False,False,False,False,True,0,0,0,1,0,1,0,0,1,0,0,0,0
37.5,0.0001125,1.5,0,1,0,431.0,0,4310000,1,False,False,False,False,False,False,True,0,1,0,0,1,0,0,1,1,0,0,0,0
36.75,1.25e-05,1.5,0,1,0,232.0,113,2320000,1,False,False,False,False,False,False,False,0,1,0,0,1,0,0,1,1,0,0,1,0
28.25,0.000504,1.5,1,0,8,144.0,7,1440000,1,False,False,False,False,False,False,False,0,1,0,0,1,0,0,1,1,0,0,0,1
32.75,0.00015,5.5,1,0,3,0.0,0,0,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
17.83,0.0011,1.0,1,0,11,0.0,3000,0,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
22.83,0.000229,2.29,1,0,7,140.0,2384,1400000,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,0,1
13.75,0.0004,1.75,1,0,2,120.0,1000,1200000,1,False,False,False,False,False,False,True,0,1,0,0,1,0,0,1,1,0,0,0,0
41.0,0.000204,0.125,1,0,23,455.0,1236,4550000,1,False,False,False,False,False,False,True,1,0,0,0,1,0,0,1,1,0,0,0,0
23.08,0.00115,2.125,1,0,11,290.0,284,2900000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
20.17,0.0005625,1.71,1,1,0,120.0,0,1200000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,0,0,1,0,0
50.08,0.001254,2.29,1,0,3,156.0,0,1560000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
27.0,7.5e-05,4.25,1,0,3,312.0,150,3120000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
38.17,0.0010125,2.5,1,0,6,520.0,196,5200000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
27.0,0.00015,0.375,1,1,0,260.0,1065,2600000,1,False,False,False,False,False,False,True,0,1,0,0,1,0,0,1,1,0,0,0,0
41.17,0.000404,7.0,1,0,8,320.0,0,3200000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
65.17,0.0014,0.0,1,0,11,0.0,1400,0,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
37.58,0.0,0.0,0,1,0,-999.0,0,0,1,False,False,True,True,True,True,True,0,1,0,0,0,0,0,0,0,1,0,0,0
23.25,0.00015,2.375,1,0,3,0.0,582,0,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
21.83,0.0011,0.29,1,0,6,121.0,0,1210000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
26.0,0.0001,1.75,1,1,0,280.0,0,2800000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
31.67,8.3e-05,1.335,1,0,8,303.0,3290,3030000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
49.83,0.0013585000000000001,8.5,1,1,0,0.0,0,0,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
47.42,0.0008,6.5,1,0,6,375.0,51100,3750000,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,0,1
51.33,0.001,0.0,1,0,11,0.0,1249,0,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
18.92,0.0009,0.75,1,0,2,88.0,591,880000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
28.42,0.00035,0.835,1,1,0,280.0,0,2800000,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,0,0,1,1,0
56.75,0.001225,1.25,1,0,4,200.0,0,2000000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
58.42,0.0021,10.0,1,0,13,0.0,6700,0,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
48.33,0.0012,16.0,1,1,0,110.0,0,1100000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,0,0,1,1,0
33.17,0.0001,0.75,1,0,7,340.0,4071,3400000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
22.42,0.0005665000000000001,2.585,1,0,7,129.0,3257,1290000,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,0,1
18.83,0.0009539999999999999,0.085,1,1,0,100.0,0,1000000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
48.58,2.05e-05,0.25,1,0,11,380.0,2732,3800000,1,False,False,False,False,False,False,True,0,1,0,0,1,0,0,1,1,0,0,0,0
26.75,0.0001125,1.25,1,1,0,0.0,5298,0,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
64.08,0.002,17.5,1,0,9,0.0,1000,0,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
20.17,0.000925,1.665,1,0,3,40.0,28,400000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
25.67,0.00125,1.21,1,0,67,140.0,258,1400000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
22.67,0.00105,1.335,1,1,0,100.0,0,1000000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
31.33,0.00195,7.0,1,0,16,0.0,5000,0,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
56.42,0.0028,28.5,1,0,40,0.0,15,0,1,False,False,False,False,False,False,False,0,1,0,0,1,0,0,1,1,0,0,0,1
24.75,0.00125,1.5,1,0,12,120.0,567,1200000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
24.08,5e-05,1.25,1,0,1,0.0,678,0,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
28.33,0.0005,11.0,1,1,0,70.0,0,700000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
26.92,0.00135,5.0,1,0,2,0.0,5000,0,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
27.67,0.001375,5.75,1,1,0,487.0,500,4870000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
38.67,2.1e-05,0.085,1,1,0,280.0,0,2800000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
32.17,0.000146,1.085,1,0,16,120.0,2079,1200000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
32.67,0.00055,5.5,1,0,12,408.0,1000,4080000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
48.75,0.00085,12.5,1,0,9,181.0,1655,1810000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
21.0,0.000479,2.25,1,0,1,80.0,300,800000,1,False,False,False,False,False,False,True,0,1,0,0,1,0,0,1,1,0,0,0,0
48.17,0.0007625,15.5,1,0,12,0.0,790,0,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
39.33,0.0005875,10.0,1,0,14,399.0,0,3990000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
25.08,0.000254,0.25,1,1,0,370.0,0,3700000,1,False,False,False,False,False,False,True,1,0,0,0,1,0,0,1,1,0,0,0,0
23.25,0.0004,0.25,1,1,0,160.0,0,1600000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
30.67,0.0012,2.0,1,0,1,220.0,19,2200000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
19.17,0.0,0.0,0,1,0,500.0,1,5000000,1,False,False,False,False,False,False,True,0,1,0,0,1,0,0,1,0,0,1,0,0
20.08,1.25e-05,1.0,0,0,1,240.0,768,2400000,1,True,False,False,False,False,False,False,0,0,0,1,0,1,0,0,1,0,0,0,1
36.67,0.000325,9.0,1,1,0,102.0,639,1020000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
23.17,0.0011125,0.46,1,0,1,100.0,0,1000000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
15.83,5.85e-05,1.5,1,0,2,100.0,0,1000000,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,0,1
16.08,7.5e-05,1.75,1,0,5,352.0,690,3520000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
47.0,0.0013,5.165,1,0,9,0.0,0,0,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,0,1
71.58,0.0,0.0,0,1,0,-999.0,0,0,1,False,False,True,True,True,True,True,1,0,0,0,0,0,0,0,0,1,0,0,0
21.25,0.00023349999999999998,0.5,1,0,4,80.0,0,800000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,0,0,1,0,0
65.42,0.0011,20.0,1,0,7,22.0,0,220000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
20.5,0.00024150000000000002,2.0,1,0,11,200.0,3000,2000000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
55.92,0.00115,5.0,1,0,5,0.0,8851,0,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
34.92,0.00025,0.0,1,1,0,239.0,200,2390000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
56.58,0.00185,15.0,1,0,17,0.0,0,0,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
25.17,0.0006,1.0,1,0,3,0.0,0,0,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
25.08,0.000171,1.665,1,0,1,395.0,20,3950000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
57.83,0.000704,14.0,1,0,6,360.0,1332,3600000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
34.92,0.0005,7.5,1,0,6,0.0,1000,0,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
33.58,0.000275,4.25,1,0,6,204.0,0,2040000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
22.92,0.0011585,0.04,1,1,0,80.0,1349,800000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
24.5,5e-05,1.5,1,1,0,280.0,824,2800000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
20.25,0.0009960000000000001,0.0,1,1,0,0.0,0,0,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
18.5,0.0002,1.5,1,0,2,120.0,300,1200000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
25.17,0.00035,0.625,1,0,7,0.0,7059,0,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
44.33,5e-05,5.0,1,1,0,320.0,0,3200000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
18.08,0.00055,0.5,1,1,0,80.0,0,800000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
60.58,0.00165,11.0,1,1,0,21.0,10561,210000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
41.5,0.000154,3.5,0,1,0,216.0,0,2160000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
25.75,5e-05,0.875,1,1,0,491.0,0,4910000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
29.25,0.0014789999999999998,5.04,1,0,5,168.0,0,1680000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
36.0,0.0001,2.0,1,0,11,0.0,456,0,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,0,1
31.67,0.0016164999999999999,3.0,1,0,9,250.0,730,2500000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
60.08,0.00145,18.0,1,0,15,0.0,1000,0,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
22.33,0.0011,2.0,1,0,1,80.0,278,800000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
40.0,0.00065,3.5,1,0,1,0.0,500,0,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
35.17,0.0025125,1.625,1,0,1,515.0,500,5150000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
41.33,0.0,15.0,1,1,0,0.0,0,0,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
20.75,0.0010335000000000001,0.335,1,0,1,80.0,50,800000,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,0,1
32.08,0.0004,2.5,1,1,0,360.0,0,3600000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
0.0,0.0004,5.0,1,0,3,290.0,2279,2900000,1,False,True,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
23.92,0.00015,1.875,1,0,6,200.0,327,2000000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
23.25,0.0005875,3.17,1,0,10,120.0,245,1200000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
46.67,4.6e-05,0.415,1,0,11,440.0,6,4400000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
25.0,0.001233,3.5,1,0,6,400.0,458,4000000,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,0,1
25.5,3.75e-05,0.25,1,0,3,260.0,15108,2600000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
18.75,0.00075,2.71,1,0,5,-999.0,26726,0,1,False,False,False,False,True,True,False,1,0,0,1,0,1,0,0,1,0,0,0,1
23.5,0.0009,8.5,1,0,5,120.0,0,1200000,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,0,1
34.17,0.000917,4.5,1,0,12,0.0,221,0,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
27.83,0.000154,3.75,1,0,5,100.0,3,1000000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
36.75,0.0005125,5.0,1,1,0,0.0,4000,0,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,1,0
47.25,7.5e-05,2.75,1,0,1,333.0,892,3330000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
33.67,3.75e-05,0.375,0,1,0,300.0,44,3000000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
45.0,0.00085,14.0,1,0,1,88.0,2000,880000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
33.17,0.00010400000000000001,6.5,1,1,0,164.0,31285,1640000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
25.0,8.75e-05,1.04,1,1,0,160.0,5860,1600000,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,1,0
26.67,0.000175,1.0,1,0,5,160.0,5777,1600000,1,False,False,False,False,False,False,True,0,1,0,0,1,0,0,1,1,0,0,0,0
48.5,0.000425,0.125,1,1,0,225.0,0,2250000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
37.42,0.000204,0.04,1,1,0,400.0,5800,4000000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
18.0,1.65e-05,0.21,0,1,0,200.0,40,2000000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
56.5,0.0016,0.0,1,0,15,0.0,247,0,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,0,1
25.75,5e-05,1.46,1,0,5,312.0,0,3120000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
22.58,0.001075,0.415,1,0,5,0.0,560,0,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
33.17,0.000304,2.04,1,0,1,180.0,18027,1800000,1,False,False,False,False,False,False,False,0,1,0,0,1,0,0,1,1,0,0,0,1
32.0,0.000175,0.04,1,1,0,393.0,0,3930000,1,False,False,False,False,False,False,True,0,1,0,0,1,0,0,1,1,0,0,0,0
40.83,0.001,1.75,1,1,0,29.0,837,290000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
59.67,0.000154,0.125,1,1,0,260.0,0,2600000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
42.5,0.0004915,3.165,1,1,0,52.0,1442,520000,1,False,False,False,False,False,False,True,0,1,0,0,1,0,0,1,1,0,0,0,0
28.08,0.0015,0.0,1,1,0,0.0,13212,0,1,False,False,False,False,False,False,True,1,0,0,0,1,0,0,1,1,0,0,0,0
37.75,0.00055,0.125,1,1,0,228.0,0,2280000,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,1,0
53.92,0.0009625,8.665,1,0,5,0.0,0,0,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
47.67,2.8999999999999997e-05,15.0,1,0,20,0.0,15000,0,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
23.25,0.0001,0.835,1,1,0,300.0,0,3000000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,0,0,1,1,0
22.67,0.000254,2.585,1,1,0,0.0,0,0,1,False,False,False,False,False,False,False,0,1,0,0,1,0,0,1,1,0,0,1,0
54.58,0.0009415,14.415,1,0,11,30.0,300,300000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
34.25,0.0003,7.415,1,1,0,0.0,0,0,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
27.58,0.000204,2.0,1,0,3,370.0,560,3700000,1,False,False,False,False,False,False,True,0,1,0,0,1,0,0,1,1,0,0,0,0
46.0,0.0004,0.0,1,1,0,100.0,960,1000000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
60.92,0.0005,4.0,1,0,4,0.0,99,0,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,0,1
47.42,0.0003,13.875,1,0,2,519.0,1704,5190000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
37.33,0.00065,4.25,1,0,12,93.0,0,930000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
25.58,0.0,0.0,0,1,0,-999.0,0,0,1,False,False,True,True,True,True,True,1,0,0,0,0,0,0,0,0,1,0,0,0
20.42,8.35e-05,1.585,1,0,1,0.0,0,0,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,0,1
44.17,0.0006665,7.375,1,0,3,0.0,0,0,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,0,1
34.75,0.0015,5.375,1,0,9,0.0,134,0,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
20.5,0.001,2.5,1,1,0,40.0,0,400000,1,False,False,False,False,False,False,True,0,1,0,0,1,0,0,1,0,0,1,0,0
22.67,1.65e-05,2.25,0,1,0,0.0,0,0,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,0,0,1,0,0
22.08,8.3e-05,2.165,0,1,0,128.0,0,1280000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
42.83,0.0004625,4.58,1,1,0,0.0,0,0,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,0,0,1,0,0
18.92,0.000925,1.0,1,0,4,80.0,500,800000,1,False,False,False,False,False,False,False,1,0,0,0,1,0,0,1,1,0,0,0,1
20.67,0.0003,0.165,1,0,3,100.0,6,1000000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
32.33,5.4000000000000005e-05,0.04,1,1,0,440.0,11177,4400000,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,1,0
28.92,0.0015,5.335,1,0,11,0.0,2283,0,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
52.83,0.0015,5.5,1,0,14,0.0,2200,0,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
20.67,0.0001835,2.085,1,0,5,220.0,2503,2200000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
36.25,0.0005,2.5,1,0,6,0.0,367,0,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
20.33,0.001,1.0,1,0,4,50.0,1465,500000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
25.75,7.5e-05,0.25,1,1,0,349.0,23,3490000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
28.17,3.75e-05,0.585,1,0,4,80.0,0,800000,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,0,1
23.92,6.65e-05,0.165,0,1,0,100.0,0,1000000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
56.0,0.00125,8.0,1,1,0,24.0,2028,240000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
20.75,0.001025,0.71,1,0,2,49.0,0,490000,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,0,1
30.5,0.00065,4.0,1,0,7,0.0,3065,0,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,0,1
